"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2012-07"",98.87189,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2012-08"",98.77162,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2012-09"",97.66859,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2012-10"",96.16445,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2012-11"",95.66307,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2012-12"",96.36501,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2013-01"",95.26197,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2013-02"",95.86362,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2013-03"",97.16721,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2013-04"",97.46804,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2013-05"",96.76611,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2013-06"",98.47079,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2013-07"",96.96666,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2013-08"",99.07245,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2013-09"",98.47079,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2013-10"",97.86914,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2013-11"",99.87466,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2013-12"",100.2758,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2014-01"",99.6741,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2014-02"",99.87466,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2014-03"",100.0752,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2014-04"",99.77438,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2014-05"",98.97218,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2014-06"",98.97218,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2014-07"",101.078,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2014-08"",97.16721,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2014-09"",99.37328,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2014-10"",99.6741,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2014-11"",99.77438,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2014-12"",101.4791,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2015-01"",98.77162,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2015-02"",99.6741,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2015-03"",99.6741,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2015-04"",100.4763,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2015-05"",100.7771,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2015-06"",100.4763,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2015-07"",101.8802,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2015-08"",99.273,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2015-09"",99.37328,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2015-10"",100.5766,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2015-11"",99.17272,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2015-12"",99.87466,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2016-01"",101.4791,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2016-02"",101.4791,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2016-03"",100.4763,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2016-04"",101.2785,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2016-05"",99.37328,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2016-06"",101.3788,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2016-07"",99.87466,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2016-08"",101.4791,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2016-09"",101.2785,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2016-10"",102.0807,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2016-11"",101.6796,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2016-12"",99.47355,"
"DEU,""INDPROD"",""MFG"",""IDX2015"",""M"",""2017-01"",101.078,"
