,Date,EOAN.DE_big_energy_comp,XOM_big_energy_comp,ONGC_big_energy_comp,EQNR_big_energy_comp
66,2010-03-11,11.465285301208496,40.099151611328125,101.6865463256836,11.967790603637695
67,2010-03-12,11.381244659423828,39.8486213684082,101.77570343017578,11.911367416381836
68,2010-03-13,11.381244659423828,39.8486213684082,101.77570343017578,11.911367416381836
69,2010-03-14,11.381244659423828,39.8486213684082,101.77570343017578,11.911367416381836
70,2010-03-15,11.305606842041016,39.550331115722656,100.37767028808594,11.670268058776855
71,2010-03-16,11.28249740600586,39.711402893066406,100.49959564208984,11.901107788085938
72,2010-03-17,11.22786808013916,40.18267822265625,100.72479248046876,11.947273254394531
73,2010-03-18,11.135422706604004,40.20058059692383,98.91388702392578,11.942145347595217
74,2010-03-19,11.047182083129885,39.99178695678711,99.16252136230467,11.865199089050291
75,2010-03-20,11.047182083129885,39.99178695678711,99.16252136230467,11.865199089050291
76,2010-03-21,11.047182083129885,39.99178695678711,99.16252136230467,11.865199089050291
77,2010-03-22,11.005159378051758,39.95002365112305,99.37835693359376,11.757472038269045
78,2010-03-23,11.072395324707031,39.938087463378906,100.32603454589844,11.911367416381836
79,2010-03-24,11.133323669433594,39.66964340209961,100.32603454589844,11.608710289001465
80,2010-03-25,11.34552764892578,39.550331115722656,99.14379119873048,11.490723609924316
81,2010-03-26,11.217363357543944,39.69351196289063,101.3253173828125,11.57793140411377
82,2010-03-27,11.217363357543944,39.69351196289063,101.3253173828125,11.57793140411377
83,2010-03-28,11.217363357543944,39.69351196289063,101.3253173828125,11.57793140411377
84,2010-03-29,11.326616287231444,40.14687728881836,102.55915069580078,11.865199089050291
85,2010-03-30,11.479994773864746,39.997745513916016,102.95792388916016,11.819032669067385
86,2010-03-31,11.48629379272461,39.95598983764648,103.08926391601562,11.967790603637695
87,2010-04-01,11.597647666931152,40.33180618286133,101.75221252441406,12.198633193969728
88,2010-04-02,11.597647666931152,40.33180618286133,101.75221252441406,12.198633193969728
89,2010-04-03,11.597647666931152,40.33180618286133,101.75221252441406,12.198633193969728
90,2010-04-04,11.597647666931152,40.33180618286133,101.75221252441406,12.198633193969728
91,2010-04-05,11.597647666931152,40.67780303955078,102.92505645751952,12.296101570129396
92,2010-04-06,11.593448638916016,40.50480270385742,101.7897491455078,12.285842895507812
93,2010-04-07,11.57243537902832,40.17074203491211,101.6067886352539,12.131946563720703
94,2010-04-08,11.55562973022461,40.48093032836914,99.60826110839844,12.337136268615724
95,2010-04-09,11.90860080718994,41.01781845092773,99.81468963623048,12.57310962677002
96,2010-04-10,11.90860080718994,41.01781845092773,99.81468963623048,12.57310962677002
97,2010-04-11,11.90860080718994,41.01781845092773,99.81468963623048,12.57310962677002
98,2010-04-12,11.984235763549805,40.98799896240234,98.79195404052734,12.501297950744627
99,2010-04-13,11.881288528442385,40.95816802978516,97.61441040039062,12.449995994567873
100,2010-04-14,11.93381404876709,40.928348541259766,97.61441040039062,12.639800071716309
101,2010-04-15,12.059873580932615,40.71955490112305,97.5486831665039,12.727002143859863
102,2010-04-16,11.921205520629885,40.52268600463867,96.7746124267578,12.50641918182373
103,2010-04-17,11.921205520629885,40.52268600463867,96.7746124267578,12.50641918182373
104,2010-04-18,11.921205520629885,40.52268600463867,96.7746124267578,12.50641918182373
105,2010-04-19,11.980036735534668,40.70166015625,94.1849594116211,12.398696899414062
106,2010-04-20,12.01785373687744,41.143096923828125,94.06295776367188,12.639800071716309
107,2010-04-21,11.851871490478516,41.1132698059082,94.73854064941406,12.598758697509766
108,2010-04-22,11.841368675231934,40.89851760864258,95.24520874023438,12.57823657989502
109,2010-04-23,11.86658000946045,41.304141998291016,95.50792694091795,12.814210891723633
110,2010-04-24,11.86658000946045,41.304141998291016,95.50792694091795,12.814210891723633
111,2010-04-25,11.86658000946045,41.304141998291016,95.50792694091795,12.814210891723633
112,2010-04-26,11.92330837249756,41.33399200439453,95.4938507080078,12.768041610717772
113,2010-04-27,11.660677909851074,40.72551727294922,98.04129791259766,12.465381622314451
114,2010-04-28,11.652276039123535,41.27432632446289,97.59093475341795,12.296101570129396
115,2010-04-29,11.744721412658691,40.95816802978516,98.2242431640625,12.501297950744627
116,2010-04-30,11.66488265991211,40.42724609375,98.97019958496094,12.398696899414062
117,2010-05-01,11.66488265991211,40.42724609375,98.97019958496094,12.398696899414062
118,2010-05-02,11.66488265991211,40.42724609375,98.97019958496094,12.398696899414062
119,2010-05-03,11.84557056427002,40.46901321411133,98.294677734375,12.424346923828123
120,2010-05-04,11.841368675231934,39.65174865722656,97.9380874633789,12.183247566223145
121,2010-05-05,11.723711013793944,39.4727783203125,96.74179077148438,11.665139198303224
122,2010-05-06,11.408556938171388,38.11269760131836,97.8489761352539,11.075210571289062
123,2010-05-07,11.034941673278809,37.99934387207031,98.02254486083984,10.972612380981444
124,2010-05-08,11.034941673278809,37.99934387207031,98.02254486083984,10.972612380981444
125,2010-05-09,11.034941673278809,37.99934387207031,98.02254486083984,10.972612380981444
126,2010-05-10,11.330280303955078,38.91205596923828,98.6042709350586,11.57793140411377
127,2010-05-11,11.294482231140137,38.71384048461914,96.63854217529295,11.516371726989746
128,2010-05-12,11.650230407714844,38.98410415649414,96.45091247558594,11.75234031677246
129,2010-05-13,11.739728927612305,38.88201522827149,98.13512420654295,11.588190078735352
130,2010-05-14,11.4108304977417,38.19734954833984,98.00846862792967,11.403518676757812
131,2010-05-15,11.4108304977417,38.19734954833984,98.00846862792967,11.403518676757812
132,2010-05-16,11.4108304977417,38.19734954833984,98.00846862792967,11.403518676757812
133,2010-05-17,11.345943450927734,37.999149322509766,96.3617706298828,11.326570510864258
134,2010-05-18,11.549549102783203,37.71087265014648,98.64649200439452,11.265013694763184
135,2010-05-19,11.28105926513672,37.50667190551758,96.18348693847656,11.090600967407228
136,2010-05-20,11.124439239501951,36.23342514038086,104.96116638183594,10.418601036071776
137,2010-05-21,11.00809383392334,36.56374740600586,102.71867370605467,10.684911727905272
138,2010-05-22,11.00809383392334,36.56374740600586,102.71867370605467,10.684911727905272
139,2010-05-23,11.00809383392334,36.56374740600586,102.71867370605467,10.684911727905272
140,2010-05-24,10.849235534667969,36.14933395385742,101.52234649658205,10.382408142089844
141,2010-05-25,10.59864616394043,35.86106491088867,101.3628387451172,10.37700366973877
142,2010-05-26,10.62773323059082,35.6208381652832,100.39639282226562,10.431020736694336
143,2010-05-27,10.983481407165527,36.91209030151367,105.38807678222656,11.090052604675291
144,2010-05-28,11.113250732421877,36.3115119934082,106.21844482421876,10.857769966125488
145,2010-05-29,11.113250732421877,36.3115119934082,106.21844482421876,10.857769966125488
146,2010-05-30,11.113250732421877,36.3115119934082,106.21844482421876,10.857769966125488
147,2010-05-31,11.066265106201172,36.3115119934082,109.5634307861328,10.857769966125488
148,2010-06-01,11.149051666259766,35.58478164672852,107.49449920654295,10.593077659606934
149,2010-06-02,11.064029693603516,36.4976921081543,110.9380340576172,11.133265495300291
150,2010-06-03,11.240785598754885,36.97214889526367,113.63085174560548,11.322332382202148
151,2010-06-04,10.976770401000977,35.752952575683594,111.62764739990234,10.755136489868164
152,2010-06-05,10.976770401000977,35.752952575683594,111.62764739990234,10.755136489868164
153,2010-06-06,10.976770401000977,35.752952575683594,111.62764739990234,10.755136489868164
154,2010-06-07,10.88279914855957,35.61482238769531,110.6424560546875,10.609283447265623
155,2010-06-08,10.491250038146973,36.77995681762695,109.24443817138672,10.782144546508787
156,2010-06-09,10.509147644042969,36.05324935913086,111.68392181396484,10.830761909484863
157,2010-06-10,10.518099784851074,37.17034530639648,111.53382873535156,11.235902786254885
158,2010-06-11,10.471112251281738,37.15232467651367,110.717529296875,11.29532241821289
159,2010-06-12,10.471112251281738,37.15232467651367,110.717529296875,11.29532241821289
160,2010-06-13,10.471112251281738,37.15232467651367,110.717529296875,11.29532241821289
161,2010-06-14,10.681429862976074,36.8580436706543,112.32198333740234,11.365545272827148
162,2010-06-15,10.79777717590332,37.54270553588867,109.4414520263672,11.781489372253418
163,2010-06-16,10.929783821105955,37.54270553588867,109.26318359375,11.619433403015137
164,2010-06-17,10.878323554992676,37.59676361083984,111.28518676757812,11.59782886505127
165,2010-06-18,10.779877662658691,37.89704895019531,111.93729400634766,11.587021827697754
166,2010-06-19,10.779877662658691,37.89704895019531,111.93729400634766,11.587021827697754
167,2010-06-20,10.779877662658691,37.89704895019531,111.93729400634766,11.587021827697754
168,2010-06-21,10.914121627807615,37.915077209472656,112.9928207397461,11.538406372070312
169,2010-06-22,10.829099655151367,37.20036697387695,112.32198333740234,11.230501174926758
170,2010-06-23,10.636680603027344,36.69588088989258,112.05924224853516,11.176484107971191
171,2010-06-24,10.4107027053833,36.07726287841797,111.59481811523438,10.92259120941162
172,2010-06-25,10.25184726715088,35.494712829589844,118.5428237915039,10.92259120941162
173,2010-06-26,10.25184726715088,35.494712829589844,118.5428237915039,10.92259120941162
174,2010-06-27,10.25184726715088,35.494712829589844,118.5428237915039,10.92259120941162
175,2010-06-28,10.28093147277832,35.1163330078125,122.43199920654295,10.971211433410645
176,2010-06-29,9.952032089233398,34.40763854980469,122.53990173339844,10.43642234802246
177,2010-06-30,9.925182342529297,34.27552032470703,123.9285888671875,10.34459114074707
178,2010-07-01,9.862534523010254,33.999244689941406,122.19274139404295,10.35539436340332
179,2010-07-02,9.907282829284668,33.97522735595703,122.5680694580078,10.43642234802246
180,2010-07-03,9.907282829284668,33.97522735595703,122.5680694580078,10.43642234802246
181,2010-07-04,9.907282829284668,33.97522735595703,122.5680694580078,10.43642234802246
182,2010-07-05,9.884909629821776,33.97522735595703,120.6070327758789,10.43642234802246
183,2010-07-06,10.081802368164062,34.50974655151367,121.36235809326172,10.6038818359375
184,2010-07-07,10.131025314331056,35.09230041503906,118.7633056640625,10.99821949005127
185,2010-07-08,10.220521926879885,35.32052993774414,120.63517761230467,11.003623962402344
186,2010-07-09,10.173537254333496,35.302513122558594,121.40457916259766,11.030630111694336
187,2010-07-10,10.173537254333496,35.302513122558594,121.40457916259766,11.030630111694336
188,2010-07-11,10.173537254333496,35.302513122558594,121.40457916259766,11.030630111694336
189,2010-07-12,10.26079559326172,35.39861297607422,119.93148040771484,11.084650039672852
190,2010-07-13,10.318968772888184,35.686893463134766,119.83294677734376,11.235902786254885
191,2010-07-14,10.323442459106444,35.59080123901367,118.08306884765624,11.214296340942385
192,2010-07-15,10.247370719909668,35.59680938720703,116.06106567382812,11.322332382202148
193,2010-07-16,9.743952751159668,34.81004333496094,118.101806640625,10.93339729309082
194,2010-07-17,9.743952751159668,34.81004333496094,118.101806640625,10.93339729309082
195,2010-07-18,9.743952751159668,34.81004333496094,118.101806640625,10.93339729309082
196,2010-07-19,9.752902030944824,35.09230041503906,118.13933563232422,10.846967697143556
197,2010-07-20,9.784224510192873,35.40462875366211,118.14405059814452,11.019827842712402
198,2010-07-21,9.777511596679688,34.9361572265625,119.35912322998048,10.927996635437012
199,2010-07-22,9.965457916259766,35.66287612915039,119.8939437866211,11.360143661499023
200,2010-07-23,9.983354568481444,35.8670768737793,118.2191162109375,11.462780952453612
201,2010-07-24,9.983354568481444,35.8670768737793,118.2191162109375,11.462780952453612
202,2010-07-25,9.983354568481444,35.8670768737793,118.2191162109375,11.462780952453612
203,2010-07-26,10.04600429534912,36.26946640014648,117.77812957763672,11.538406372070312
204,2010-07-27,10.269744873046877,36.52169418334961,118.4958724975586,11.570816040039062
205,2010-07-28,10.276459693908691,36.58176040649414,118.18157196044922,11.49519157409668
206,2010-07-29,10.211570739746094,36.23943710327149,116.96183013916016,11.176484107971191
207,2010-07-30,10.245132446289062,35.843040466308594,116.41287231445312,10.982011795043944
208,2010-07-31,10.245132446289062,35.843040466308594,116.41287231445312,10.982011795043944
209,2010-08-01,10.245132446289062,35.843040466308594,116.41287231445312,10.982011795043944
210,2010-08-02,10.462162017822266,37.20036697387695,119.89865112304688,11.408761024475098
211,2010-08-03,10.497962951660156,37.6688346862793,119.31688690185548,11.554611206054688
212,2010-08-04,10.63891887664795,37.6688346862793,118.50997924804688,11.608628273010254
213,2010-08-05,10.533761978149414,37.66282272338867,116.5677261352539,11.630243301391602
214,2010-08-06,10.318968772888184,37.2183837890625,115.4887237548828,11.662647247314451
215,2010-08-07,10.318968772888184,37.2183837890625,115.4887237548828,11.662647247314451
216,2010-08-08,10.318968772888184,37.2183837890625,115.4887237548828,11.662647247314451
217,2010-08-09,10.45321273803711,37.50667190551758,115.66226959228516,11.592424392700195
218,2010-08-10,10.491250038146973,37.19437026977539,115.90152740478516,11.41416358947754
219,2010-08-11,10.341341972351074,36.52899932861328,116.10327911376952,10.79835033416748
220,2010-08-12,10.316732406616213,36.432220458984375,118.82902526855467,10.80915069580078
221,2010-08-13,10.155637741088867,36.2386474609375,119.8704605102539,10.717321395874023
222,2010-08-14,10.155637741088867,36.2386474609375,119.8704605102539,10.717321395874023
223,2010-08-15,10.155637741088867,36.2386474609375,119.8704605102539,10.717321395874023
224,2010-08-16,10.113126754760742,36.22050094604492,119.20426177978516,10.846967697143556
225,2010-08-17,10.292119026184082,36.78909683227539,118.1346435546875,11.122462272644045
226,2010-08-18,10.303306579589844,36.38382339477539,120.48505401611328,10.94420051574707
227,2010-08-19,10.151163101196287,35.86361312866211,118.85247039794922,10.776742935180664
228,2010-08-20,10.137737274169922,35.621665954589844,118.1346435546875,10.598483085632324
229,2010-08-21,10.137737274169922,35.621665954589844,118.1346435546875,10.598483085632324
230,2010-08-22,10.137737274169922,35.621665954589844,118.1346435546875,10.598483085632324
231,2010-08-23,10.095226287841797,35.99063873291016,120.3959503173828,10.560667037963867
232,2010-08-24,10.02362823486328,35.651912689208984,119.40602111816406,10.090705871582031
233,2010-08-25,9.889382362365724,35.63375473022461,119.78133392333984,10.187939643859863
234,2010-08-26,9.873723030090332,35.373661041259766,121.0245590209961,10.204141616821287
235,2010-08-27,9.990067481994627,36.1721076965332,123.68460083007812,10.431020736694336
236,2010-08-28,9.990067481994627,36.1721076965332,123.68460083007812,10.431020736694336
237,2010-08-29,9.990067481994627,36.1721076965332,123.68460083007812,10.431020736694336
238,2010-08-30,9.996780395507812,35.688201904296875,126.11944580078124,10.160927772521973
239,2010-08-31,9.93636989593506,35.7547492980957,125.50489044189452,10.12311553955078
240,2010-09-01,10.057191848754885,36.84354019165039,125.63158416748048,10.620087623596191
241,2010-09-02,10.178010940551758,36.93427276611328,123.98485565185548,10.72812843322754
242,2010-09-03,10.26079559326172,37.0915412902832,125.63619232177734,10.90638828277588
243,2010-09-04,10.26079559326172,37.0915412902832,125.63619232177734,10.90638828277588
244,2010-09-05,10.26079559326172,37.0915412902832,125.63619232177734,10.90638828277588
245,2010-09-06,10.444265365600586,37.0915412902832,126.73405456542967,10.90638828277588
246,2010-09-07,10.412940979003906,36.62578201293945,127.01082611083984,10.625487327575684
247,2010-09-08,10.497962951660156,36.74674606323242,127.18443298339844,10.733527183532717
248,2010-09-09,10.444265365600586,36.928218841552734,128.65029907226562,10.852368354797363
249,2010-09-10,10.40622901916504,37.01895523071289,128.65029907226562,10.917190551757812
250,2010-09-11,10.40622901916504,37.01895523071289,128.65029907226562,10.917190551757812
251,2010-09-12,10.40622901916504,37.01895523071289,128.65029907226562,10.917190551757812
252,2010-09-13,10.475587844848633,36.897987365722656,131.15505981445312,11.181883811950684
253,2010-09-14,10.115365028381348,36.90401840209961,132.47862243652344,11.230501174926758
254,2010-09-15,10.075090408325195,36.897987365722656,133.4890899658203,11.14946746826172
255,2010-09-16,9.972169876098633,36.879825592041016,132.80593872070312,11.133265495300291
256,2010-09-17,9.688017845153809,36.76490020751953,132.5687255859375,10.982011795043944
257,2010-09-18,9.688017845153809,36.76490020751953,132.5687255859375,10.982011795043944
258,2010-09-19,9.688017845153809,36.76490020751953,132.5687255859375,10.982011795043944
259,2010-09-20,9.748427391052246,37.230655670166016,133.22816467285156,11.160274505615234
260,2010-09-21,9.817788124084473,37.224605560302734,133.19493103027344,11.29532241821289
261,2010-09-22,9.712629318237305,37.17017364501953,133.08108520507812,11.2467041015625
262,2010-09-23,9.649981498718262,36.988712310791016,135.1731414794922,11.068441390991213
263,2010-09-24,9.7103910446167,37.35163116455078,136.3496551513672,11.262910842895508
264,2010-09-25,9.7103910446167,37.35163116455078,136.3496551513672,11.262910842895508
265,2010-09-26,9.7103910446167,37.35163116455078,136.3496551513672,11.262910842895508
266,2010-09-27,9.73276710510254,37.32744216918945,138.3231201171875,11.14946746826172
267,2010-09-28,9.793174743652344,37.53915786743164,138.33737182617188,11.154876708984377
268,2010-09-29,9.739477157592772,37.25486373901367,134.8553009033203,11.31693172454834
269,2010-09-30,9.679067611694336,37.37583160400391,133.2186737060547,11.333136558532717
270,2010-10-01,9.672353744506836,37.82950210571289,133.3040771484375,11.570816040039062
271,2010-10-02,9.672353744506836,37.82950210571289,133.3040771484375,11.570816040039062
272,2010-10-03,9.672353744506836,37.82950210571289,133.3040771484375,11.570816040039062
273,2010-10-04,9.567195892333984,37.61778259277344,132.29360961914062,11.419564247131348
274,2010-10-05,9.49112319946289,38.26501083374024,131.9378204345703,11.705864906311035
275,2010-10-06,9.49783706665039,38.67632675170898,131.4302215576172,11.943547248840332
276,2010-10-07,9.573908805847168,38.62189102172852,131.34007263183594,11.781489372253418
277,2010-10-08,9.524685859680176,38.942474365234375,129.26699829101562,11.889528274536133
278,2010-10-09,9.524685859680176,38.942474365234375,129.26699829101562,11.889528274536133
279,2010-10-10,9.524685859680176,38.942474365234375,129.26699829101562,11.889528274536133
280,2010-10-11,9.618656158447266,39.04532241821289,129.1483917236328,11.76528549194336
281,2010-10-12,9.45532512664795,39.136043548583984,129.02503967285156,11.684256553649902
282,2010-10-13,9.679067611694336,39.34171295166016,130.9415740966797,11.905736923217772
283,2010-10-14,9.777511596679688,39.49898147583008,128.56491088867188,11.948948860168455
284,2010-10-15,9.864773750305176,39.43243789672852,127.17017364501952,11.927342414855955
285,2010-10-16,9.864773750305176,39.43243789672852,127.17017364501952,11.927342414855955
286,2010-10-17,9.864773750305176,39.43243789672852,127.17017364501952,11.927342414855955
287,2010-10-18,9.974405288696287,40.09176635742188,129.44725036621094,11.916536331176758
288,2010-10-19,9.963217735290527,39.39010238647461,128.14271545410156,11.430367469787598
289,2010-10-20,9.963217735290527,39.92845153808594,128.12840270996094,11.673455238342283
290,2010-10-21,10.02586841583252,40.11596298217773,129.04403686523438,11.738277435302734
291,2010-10-22,9.99230670928955,40.12804412841797,127.50228881835938,11.770685195922852
292,2010-10-23,9.99230670928955,40.12804412841797,127.50228881835938,11.770685195922852
293,2010-10-24,9.99230670928955,40.12804412841797,127.50228881835938,11.770685195922852
294,2010-10-25,10.030341148376465,40.04339218139648,127.78687286376952,11.819302558898926
295,2010-10-26,10.016916275024414,40.24300003051758,125.63788604736328,11.673455238342283
296,2010-10-27,9.943081855773926,39.722774505615234,123.19950103759766,11.592424392700195
297,2010-10-28,10.001256942749023,40.05548095703125,123.70709991455078,11.651847839355469
298,2010-10-29,10.068377494812012,40.21878433227539,123.72611236572266,11.792295455932615
299,2010-10-30,10.068377494812012,40.21878433227539,123.72611236572266,11.792295455932615
300,2010-10-31,10.068377494812012,40.21878433227539,123.72611236572266,11.792295455932615
301,2010-11-01,10.039291381835938,40.49703598022461,125.17771911621094,11.749077796936035
302,2010-11-02,10.115365028381348,41.03538131713867,126.22615814208984,11.98136043548584
303,2010-11-03,9.999016761779783,41.114017486572266,126.2308349609375,11.446569442749023
304,2010-11-04,10.106412887573242,41.96689987182617,129.83148193359375,11.59782886505127
305,2010-11-05,10.122075080871582,42.34193420410156,129.83148193359375,11.641042709350586
306,2010-11-06,10.122075080871582,42.34193420410156,129.83148193359375,11.641042709350586
307,2010-11-07,10.122075080871582,42.34193420410156,129.83148193359375,11.641042709350586
308,2010-11-08,9.999016761779783,42.53549957275391,128.14743041992188,11.52220058441162
309,2010-11-09,9.925182342529297,42.99201965332031,126.89501953125,11.468179702758787
310,2010-11-10,10.146689414978027,43.296348571777344,127.90072631835938,11.754483222961426
311,2010-11-11,10.11760139465332,43.722450256347656,125.02117919921876,11.67885684967041
312,2010-11-12,10.142212867736816,43.21115493774414,123.78776550292967,11.511397361755373
313,2010-11-13,10.142212867736816,43.21115493774414,123.78776550292967,11.511397361755373
314,2010-11-14,10.142212867736816,43.21115493774414,123.78776550292967,11.511397361755373
315,2010-11-15,10.18024730682373,42.90073013305664,124.71282958984376,11.47899055480957
316,2010-11-16,10.04600429534912,41.96333312988281,122.7156753540039,11.122462272644045
317,2010-11-17,10.084038734436035,42.00594711303711,122.7156753540039,11.14946746826172
318,2010-11-18,10.245132446289062,42.7972412109375,121.65773010253906,11.360143661499023
319,2010-11-19,10.247370719909668,42.93722915649414,119.88829040527344,11.451977729797363
320,2010-11-20,10.247370719909668,42.93722915649414,119.88829040527344,11.451977729797363
321,2010-11-21,10.247370719909668,42.93722915649414,119.88829040527344,11.451977729797363
322,2010-11-22,10.216047286987305,42.72420501708984,123.03346252441406,11.22509765625
323,2010-11-23,10.01020336151123,41.98768615722656,120.74693298339844,11.030630111694336
324,2010-11-24,10.066140174865724,42.53549957275391,118.3559799194336,11.154876708984377
325,2010-11-25,10.162348747253418,42.53549957275391,116.39673614501952,11.154876708984377
326,2010-11-26,10.133262634277344,42.13986206054688,117.73925018310548,10.992816925048828
327,2010-11-27,10.133262634277344,42.13986206054688,117.73925018310548,10.992816925048828
328,2010-11-28,10.133262634277344,42.13986206054688,117.73925018310548,10.992816925048828
329,2010-11-29,9.9788818359375,42.27376174926758,117.93851470947266,10.895583152770996
330,2010-11-30,9.89162254333496,42.3407096862793,118.15201568603516,10.79835033416748
331,2010-12-01,10.034817695617676,43.41810607910156,122.03726959228516,11.111659049987791
332,2010-12-02,10.077329635620115,43.50941848754883,124.66539001464844,11.387155532836914
333,2010-12-03,9.967695236206056,43.33289337158203,125.20145416259766,11.689661026000977
334,2010-12-04,9.967695236206056,43.33289337158203,125.20145416259766,11.689661026000977
335,2010-12-05,9.967695236206056,43.33289337158203,125.20145416259766,11.689661026000977
336,2010-12-06,9.963217735290527,43.40592575073242,125.28678894042967,11.819302558898926
337,2010-12-07,10.003494262695312,43.49724578857422,126.94247436523438,11.911136627197266
