,Date,Industrial_prod
123,2007-09-01,99.6741
124,2007-09-02,99.6741
125,2007-09-03,99.6741
126,2007-09-04,99.6741
127,2007-09-05,99.6741
128,2007-09-06,99.6741
129,2007-09-07,99.6741
130,2007-09-08,99.6741
131,2007-09-09,99.6741
132,2007-09-10,99.6741
133,2007-09-11,99.6741
134,2007-09-12,99.6741
135,2007-09-13,99.6741
136,2007-09-14,99.6741
137,2007-09-15,99.6741
138,2007-09-16,99.6741
139,2007-09-17,99.6741
140,2007-09-18,99.6741
141,2007-09-19,99.6741
142,2007-09-20,99.6741
143,2007-09-21,99.6741
144,2007-09-22,99.6741
145,2007-09-23,99.6741
146,2007-09-24,99.6741
147,2007-09-25,99.6741
148,2007-09-26,99.6741
149,2007-09-27,99.6741
150,2007-09-28,99.6741
151,2007-09-29,99.6741
152,2007-09-30,99.6741
153,2007-10-01,99.6741
154,2007-10-02,99.6741
155,2007-10-03,99.6741
156,2007-10-04,99.6741
157,2007-10-05,99.6741
158,2007-10-06,99.6741
159,2007-10-07,99.6741
160,2007-10-08,99.6741
161,2007-10-09,99.6741
162,2007-10-10,99.6741
163,2007-10-11,99.6741
164,2007-10-12,99.6741
165,2007-10-13,99.6741
166,2007-10-14,99.6741
167,2007-10-15,99.6741
168,2007-10-16,99.6741
169,2007-10-17,99.6741
170,2007-10-18,99.6741
171,2007-10-19,99.6741
172,2007-10-20,99.6741
173,2007-10-21,99.6741
174,2007-10-22,99.6741
175,2007-10-23,99.6741
176,2007-10-24,99.6741
177,2007-10-25,99.6741
178,2007-10-26,99.6741
179,2007-10-27,99.6741
180,2007-10-28,99.6741
181,2007-10-29,99.6741
182,2007-10-30,99.6741
183,2007-10-31,99.6741
184,2007-11-01,99.57383
185,2007-11-02,99.57383
186,2007-11-03,99.57383
187,2007-11-04,99.57383
188,2007-11-05,99.57383
189,2007-11-06,99.57383
190,2007-11-07,99.57383
191,2007-11-08,99.57383
192,2007-11-09,99.57383
193,2007-11-10,99.57383
194,2007-11-11,99.57383
195,2007-11-12,99.57383
196,2007-11-13,99.57383
197,2007-11-14,99.57383
198,2007-11-15,99.57383
199,2007-11-16,99.57383
200,2007-11-17,99.57383
201,2007-11-18,99.57383
202,2007-11-19,99.57383
203,2007-11-20,99.57383
204,2007-11-21,99.57383
205,2007-11-22,99.57383
206,2007-11-23,99.57383
207,2007-11-24,99.57383
208,2007-11-25,99.57383
209,2007-11-26,99.57383
210,2007-11-27,99.57383
211,2007-11-28,99.57383
212,2007-11-29,99.57383
213,2007-11-30,99.57383
214,2007-12-01,100.5766
215,2007-12-02,100.5766
216,2007-12-03,100.5766
217,2007-12-04,100.5766
218,2007-12-05,100.5766
219,2007-12-06,100.5766
220,2007-12-07,100.5766
221,2007-12-08,100.5766
222,2007-12-09,100.5766
223,2007-12-10,100.5766
224,2007-12-11,100.5766
225,2007-12-12,100.5766
226,2007-12-13,100.5766
227,2007-12-14,100.5766
228,2007-12-15,100.5766
229,2007-12-16,100.5766
230,2007-12-17,100.5766
231,2007-12-18,100.5766
232,2007-12-19,100.5766
233,2007-12-20,100.5766
234,2007-12-21,100.5766
235,2007-12-22,100.5766
236,2007-12-23,100.5766
237,2007-12-24,100.5766
238,2007-12-25,100.5766
239,2007-12-26,100.5766
240,2007-12-27,100.5766
241,2007-12-28,100.5766
242,2007-12-29,100.5766
243,2007-12-30,100.5766
244,2007-12-31,100.5766
245,2008-01-01,101.9804
246,2008-01-02,101.9804
247,2008-01-03,101.9804
248,2008-01-04,101.9804
249,2008-01-05,101.9804
250,2008-01-06,101.9804
251,2008-01-07,101.9804
252,2008-01-08,101.9804
253,2008-01-09,101.9804
254,2008-01-10,101.9804
255,2008-01-11,101.9804
256,2008-01-12,101.9804
257,2008-01-13,101.9804
258,2008-01-14,101.9804
259,2008-01-15,101.9804
260,2008-01-16,101.9804
261,2008-01-17,101.9804
262,2008-01-18,101.9804
263,2008-01-19,101.9804
264,2008-01-20,101.9804
265,2008-01-21,101.9804
266,2008-01-22,101.9804
267,2008-01-23,101.9804
268,2008-01-24,101.9804
269,2008-01-25,101.9804
270,2008-01-26,101.9804
271,2008-01-27,101.9804
272,2008-01-28,101.9804
273,2008-01-29,101.9804
274,2008-01-30,101.9804
275,2008-01-31,101.9804
276,2008-02-01,101.4791
277,2008-02-02,101.4791
278,2008-02-03,101.4791
279,2008-02-04,101.4791
280,2008-02-05,101.4791
281,2008-02-06,101.4791
282,2008-02-07,101.4791
283,2008-02-08,101.4791
284,2008-02-09,101.4791
285,2008-02-10,101.4791
286,2008-02-11,101.4791
287,2008-02-12,101.4791
288,2008-02-13,101.4791
289,2008-02-14,101.4791
290,2008-02-15,101.4791
291,2008-02-16,101.4791
292,2008-02-17,101.4791
293,2008-02-18,101.4791
294,2008-02-19,101.4791
295,2008-02-20,101.4791
296,2008-02-21,101.4791
297,2008-02-22,101.4791
298,2008-02-23,101.4791
299,2008-02-24,101.4791
300,2008-02-25,101.4791
301,2008-02-26,101.4791
302,2008-02-27,101.4791
303,2008-02-28,101.4791
304,2008-02-29,101.4791
305,2008-03-01,100.9777
306,2008-03-02,100.9777
307,2008-03-03,100.9777
308,2008-03-04,100.9777
309,2008-03-05,100.9777
310,2008-03-06,100.9777
311,2008-03-07,100.9777
312,2008-03-08,100.9777
313,2008-03-09,100.9777
314,2008-03-10,100.9777
315,2008-03-11,100.9777
316,2008-03-12,100.9777
317,2008-03-13,100.9777
318,2008-03-14,100.9777
319,2008-03-15,100.9777
320,2008-03-16,100.9777
321,2008-03-17,100.9777
322,2008-03-18,100.9777
323,2008-03-19,100.9777
324,2008-03-20,100.9777
325,2008-03-21,100.9777
326,2008-03-22,100.9777
327,2008-03-23,100.9777
328,2008-03-24,100.9777
329,2008-03-25,100.9777
330,2008-03-26,100.9777
331,2008-03-27,100.9777
332,2008-03-28,100.9777
333,2008-03-29,100.9777
334,2008-03-30,100.9777
335,2008-03-31,100.9777
336,2008-04-01,101.3788
337,2008-04-02,101.3788
338,2008-04-03,101.3788
339,2008-04-04,101.3788
340,2008-04-05,101.3788
341,2008-04-06,101.3788
342,2008-04-07,101.3788
343,2008-04-08,101.3788
344,2008-04-09,101.3788
345,2008-04-10,101.3788
346,2008-04-11,101.3788
347,2008-04-12,101.3788
348,2008-04-13,101.3788
349,2008-04-14,101.3788
350,2008-04-15,101.3788
351,2008-04-16,101.3788
352,2008-04-17,101.3788
353,2008-04-18,101.3788
354,2008-04-19,101.3788
355,2008-04-20,101.3788
356,2008-04-21,101.3788
357,2008-04-22,101.3788
358,2008-04-23,101.3788
359,2008-04-24,101.3788
360,2008-04-25,101.3788
361,2008-04-26,101.3788
362,2008-04-27,101.3788
363,2008-04-28,101.3788
364,2008-04-29,101.3788
365,2008-04-30,101.3788
366,2008-05-01,99.07245
367,2008-05-02,99.07245
368,2008-05-03,99.07245
369,2008-05-04,99.07245
370,2008-05-05,99.07245
371,2008-05-06,99.07245
372,2008-05-07,99.07245
373,2008-05-08,99.07245
374,2008-05-09,99.07245
375,2008-05-10,99.07245
376,2008-05-11,99.07245
377,2008-05-12,99.07245
378,2008-05-13,99.07245
379,2008-05-14,99.07245
380,2008-05-15,99.07245
381,2008-05-16,99.07245
382,2008-05-17,99.07245
383,2008-05-18,99.07245
384,2008-05-19,99.07245
385,2008-05-20,99.07245
386,2008-05-21,99.07245
387,2008-05-22,99.07245
388,2008-05-23,99.07245
389,2008-05-24,99.07245
390,2008-05-25,99.07245
391,2008-05-26,99.07245
392,2008-05-27,99.07245
393,2008-05-28,99.07245
394,2008-05-29,99.07245
395,2008-05-30,99.07245
396,2008-05-31,99.07245
397,2008-06-01,100.0752
398,2008-06-02,100.0752
399,2008-06-03,100.0752
400,2008-06-04,100.0752
401,2008-06-05,100.0752
402,2008-06-06,100.0752
403,2008-06-07,100.0752
404,2008-06-08,100.0752
405,2008-06-09,100.0752
406,2008-06-10,100.0752
407,2008-06-11,100.0752
408,2008-06-12,100.0752
409,2008-06-13,100.0752
410,2008-06-14,100.0752
411,2008-06-15,100.0752
412,2008-06-16,100.0752
413,2008-06-17,100.0752
414,2008-06-18,100.0752
415,2008-06-19,100.0752
416,2008-06-20,100.0752
417,2008-06-21,100.0752
418,2008-06-22,100.0752
419,2008-06-23,100.0752
420,2008-06-24,100.0752
421,2008-06-25,100.0752
422,2008-06-26,100.0752
423,2008-06-27,100.0752
424,2008-06-28,100.0752
425,2008-06-29,100.0752
426,2008-06-30,100.0752
427,2008-07-01,98.47079
428,2008-07-02,98.47079
429,2008-07-03,98.47079
430,2008-07-04,98.47079
431,2008-07-05,98.47079
432,2008-07-06,98.47079
433,2008-07-07,98.47079
434,2008-07-08,98.47079
435,2008-07-09,98.47079
436,2008-07-10,98.47079
437,2008-07-11,98.47079
438,2008-07-12,98.47079
439,2008-07-13,98.47079
440,2008-07-14,98.47079
441,2008-07-15,98.47079
442,2008-07-16,98.47079
443,2008-07-17,98.47079
444,2008-07-18,98.47079
445,2008-07-19,98.47079
446,2008-07-20,98.47079
447,2008-07-21,98.47079
448,2008-07-22,98.47079
449,2008-07-23,98.47079
450,2008-07-24,98.47079
451,2008-07-25,98.47079
452,2008-07-26,98.47079
453,2008-07-27,98.47079
454,2008-07-28,98.47079
455,2008-07-29,98.47079
456,2008-07-30,98.47079
457,2008-07-31,98.47079
458,2008-08-01,100.5766
459,2008-08-02,100.5766
460,2008-08-03,100.5766
461,2008-08-04,100.5766
462,2008-08-05,100.5766
463,2008-08-06,100.5766
464,2008-08-07,100.5766
465,2008-08-08,100.5766
466,2008-08-09,100.5766
467,2008-08-10,100.5766
468,2008-08-11,100.5766
469,2008-08-12,100.5766
470,2008-08-13,100.5766
471,2008-08-14,100.5766
472,2008-08-15,100.5766
473,2008-08-16,100.5766
474,2008-08-17,100.5766
475,2008-08-18,100.5766
476,2008-08-19,100.5766
477,2008-08-20,100.5766
478,2008-08-21,100.5766
479,2008-08-22,100.5766
480,2008-08-23,100.5766
481,2008-08-24,100.5766
482,2008-08-25,100.5766
483,2008-08-26,100.5766
484,2008-08-27,100.5766
485,2008-08-28,100.5766
486,2008-08-29,100.5766
487,2008-08-30,100.5766
488,2008-08-31,100.5766
489,2008-09-01,98.16997
490,2008-09-02,98.16997
491,2008-09-03,98.16997
492,2008-09-04,98.16997
493,2008-09-05,98.16997
494,2008-09-06,98.16997
495,2008-09-07,98.16997
496,2008-09-08,98.16997
497,2008-09-09,98.16997
498,2008-09-10,98.16997
499,2008-09-11,98.16997
500,2008-09-12,98.16997
501,2008-09-13,98.16997
502,2008-09-14,98.16997
503,2008-09-15,98.16997
504,2008-09-16,98.16997
505,2008-09-17,98.16997
506,2008-09-18,98.16997
507,2008-09-19,98.16997
508,2008-09-20,98.16997
509,2008-09-21,98.16997
510,2008-09-22,98.16997
511,2008-09-23,98.16997
512,2008-09-24,98.16997
513,2008-09-25,98.16997
514,2008-09-26,98.16997
515,2008-09-27,98.16997
516,2008-09-28,98.16997
517,2008-09-29,98.16997
518,2008-09-30,98.16997
519,2008-10-01,96.06418
520,2008-10-02,96.06418
521,2008-10-03,96.06418
522,2008-10-04,96.06418
523,2008-10-05,96.06418
524,2008-10-06,96.06418
525,2008-10-07,96.06418
526,2008-10-08,96.06418
527,2008-10-09,96.06418
528,2008-10-10,96.06418
529,2008-10-11,96.06418
530,2008-10-12,96.06418
531,2008-10-13,96.06418
532,2008-10-14,96.06418
533,2008-10-15,96.06418
534,2008-10-16,96.06418
535,2008-10-17,96.06418
536,2008-10-18,96.06418
537,2008-10-19,96.06418
538,2008-10-20,96.06418
539,2008-10-21,96.06418
540,2008-10-22,96.06418
541,2008-10-23,96.06418
542,2008-10-24,96.06418
543,2008-10-25,96.06418
544,2008-10-26,96.06418
545,2008-10-27,96.06418
546,2008-10-28,96.06418
547,2008-10-29,96.06418
548,2008-10-30,96.06418
549,2008-10-31,96.06418
550,2008-11-01,92.05315
551,2008-11-02,92.05315
552,2008-11-03,92.05315
553,2008-11-04,92.05315
554,2008-11-05,92.05315
555,2008-11-06,92.05315
556,2008-11-07,92.05315
557,2008-11-08,92.05315
558,2008-11-09,92.05315
559,2008-11-10,92.05315
560,2008-11-11,92.05315
561,2008-11-12,92.05315
562,2008-11-13,92.05315
563,2008-11-14,92.05315
564,2008-11-15,92.05315
565,2008-11-16,92.05315
566,2008-11-17,92.05315
567,2008-11-18,92.05315
568,2008-11-19,92.05315
569,2008-11-20,92.05315
570,2008-11-21,92.05315
571,2008-11-22,92.05315
572,2008-11-23,92.05315
573,2008-11-24,92.05315
574,2008-11-25,92.05315
575,2008-11-26,92.05315
576,2008-11-27,92.05315
577,2008-11-28,92.05315
578,2008-11-29,92.05315
579,2008-11-30,92.05315
580,2008-12-01,88.34294
581,2008-12-02,88.34294
582,2008-12-03,88.34294
583,2008-12-04,88.34294
584,2008-12-05,88.34294
585,2008-12-06,88.34294
586,2008-12-07,88.34294
587,2008-12-08,88.34294
588,2008-12-09,88.34294
589,2008-12-10,88.34294
590,2008-12-11,88.34294
591,2008-12-12,88.34294
592,2008-12-13,88.34294
593,2008-12-14,88.34294
594,2008-12-15,88.34294
595,2008-12-16,88.34294
596,2008-12-17,88.34294
597,2008-12-18,88.34294
598,2008-12-19,88.34294
599,2008-12-20,88.34294
600,2008-12-21,88.34294
601,2008-12-22,88.34294
602,2008-12-23,88.34294
603,2008-12-24,88.34294
604,2008-12-25,88.34294
605,2008-12-26,88.34294
606,2008-12-27,88.34294
607,2008-12-28,88.34294
608,2008-12-29,88.34294
609,2008-12-30,88.34294
610,2008-12-31,88.34294
611,2009-01-01,81.52419
612,2009-01-02,81.52419
613,2009-01-03,81.52419
614,2009-01-04,81.52419
615,2009-01-05,81.52419
616,2009-01-06,81.52419
617,2009-01-07,81.52419
618,2009-01-08,81.52419
619,2009-01-09,81.52419
620,2009-01-10,81.52419
621,2009-01-11,81.52419
622,2009-01-12,81.52419
623,2009-01-13,81.52419
624,2009-01-14,81.52419
625,2009-01-15,81.52419
626,2009-01-16,81.52419
627,2009-01-17,81.52419
628,2009-01-18,81.52419
629,2009-01-19,81.52419
630,2009-01-20,81.52419
631,2009-01-21,81.52419
632,2009-01-22,81.52419
633,2009-01-23,81.52419
634,2009-01-24,81.52419
635,2009-01-25,81.52419
636,2009-01-26,81.52419
637,2009-01-27,81.52419
638,2009-01-28,81.52419
639,2009-01-29,81.52419
640,2009-01-30,81.52419
641,2009-01-31,81.52419
642,2009-02-01,79.0173
643,2009-02-02,79.0173
644,2009-02-03,79.0173
645,2009-02-04,79.0173
646,2009-02-05,79.0173
647,2009-02-06,79.0173
648,2009-02-07,79.0173
649,2009-02-08,79.0173
650,2009-02-09,79.0173
651,2009-02-10,79.0173
652,2009-02-11,79.0173
653,2009-02-12,79.0173
654,2009-02-13,79.0173
655,2009-02-14,79.0173
656,2009-02-15,79.0173
657,2009-02-16,79.0173
658,2009-02-17,79.0173
659,2009-02-18,79.0173
660,2009-02-19,79.0173
661,2009-02-20,79.0173
662,2009-02-21,79.0173
663,2009-02-22,79.0173
664,2009-02-23,79.0173
665,2009-02-24,79.0173
666,2009-02-25,79.0173
667,2009-02-26,79.0173
668,2009-02-27,79.0173
669,2009-02-28,79.0173
670,2009-03-01,79.21785
671,2009-03-02,79.21785
672,2009-03-03,79.21785
673,2009-03-04,79.21785
674,2009-03-05,79.21785
675,2009-03-06,79.21785
676,2009-03-07,79.21785
677,2009-03-08,79.21785
678,2009-03-09,79.21785
679,2009-03-10,79.21785
680,2009-03-11,79.21785
681,2009-03-12,79.21785
682,2009-03-13,79.21785
683,2009-03-14,79.21785
684,2009-03-15,79.21785
685,2009-03-16,79.21785
686,2009-03-17,79.21785
687,2009-03-18,79.21785
688,2009-03-19,79.21785
689,2009-03-20,79.21785
690,2009-03-21,79.21785
691,2009-03-22,79.21785
692,2009-03-23,79.21785
693,2009-03-24,79.21785
694,2009-03-25,79.21785
695,2009-03-26,79.21785
696,2009-03-27,79.21785
697,2009-03-28,79.21785
698,2009-03-29,79.21785
699,2009-03-30,79.21785
700,2009-03-31,79.21785
701,2009-04-01,77.01178
702,2009-04-02,77.01178
703,2009-04-03,77.01178
704,2009-04-04,77.01178
705,2009-04-05,77.01178
706,2009-04-06,77.01178
707,2009-04-07,77.01178
708,2009-04-08,77.01178
709,2009-04-09,77.01178
710,2009-04-10,77.01178
711,2009-04-11,77.01178
712,2009-04-12,77.01178
713,2009-04-13,77.01178
714,2009-04-14,77.01178
715,2009-04-15,77.01178
716,2009-04-16,77.01178
717,2009-04-17,77.01178
718,2009-04-18,77.01178
719,2009-04-19,77.01178
720,2009-04-20,77.01178
721,2009-04-21,77.01178
722,2009-04-22,77.01178
723,2009-04-23,77.01178
724,2009-04-24,77.01178
725,2009-04-25,77.01178
726,2009-04-26,77.01178
727,2009-04-27,77.01178
728,2009-04-28,77.01178
729,2009-04-29,77.01178
730,2009-04-30,77.01178
731,2009-05-01,80.42116
732,2009-05-02,80.42116
733,2009-05-03,80.42116
734,2009-05-04,80.42116
735,2009-05-05,80.42116
736,2009-05-06,80.42116
737,2009-05-07,80.42116
738,2009-05-08,80.42116
739,2009-05-09,80.42116
740,2009-05-10,80.42116
741,2009-05-11,80.42116
742,2009-05-12,80.42116
743,2009-05-13,80.42116
744,2009-05-14,80.42116
745,2009-05-15,80.42116
746,2009-05-16,80.42116
747,2009-05-17,80.42116
748,2009-05-18,80.42116
749,2009-05-19,80.42116
750,2009-05-20,80.42116
751,2009-05-21,80.42116
752,2009-05-22,80.42116
753,2009-05-23,80.42116
754,2009-05-24,80.42116
755,2009-05-25,80.42116
756,2009-05-26,80.42116
757,2009-05-27,80.42116
758,2009-05-28,80.42116
759,2009-05-29,80.42116
760,2009-05-30,80.42116
761,2009-05-31,80.42116
762,2009-06-01,81.12309
763,2009-06-02,81.12309
764,2009-06-03,81.12309
765,2009-06-04,81.12309
766,2009-06-05,81.12309
767,2009-06-06,81.12309
768,2009-06-07,81.12309
769,2009-06-08,81.12309
770,2009-06-09,81.12309
771,2009-06-10,81.12309
772,2009-06-11,81.12309
773,2009-06-12,81.12309
774,2009-06-13,81.12309
775,2009-06-14,81.12309
776,2009-06-15,81.12309
777,2009-06-16,81.12309
778,2009-06-17,81.12309
779,2009-06-18,81.12309
780,2009-06-19,81.12309
781,2009-06-20,81.12309
782,2009-06-21,81.12309
783,2009-06-22,81.12309
784,2009-06-23,81.12309
785,2009-06-24,81.12309
786,2009-06-25,81.12309
787,2009-06-26,81.12309
788,2009-06-27,81.12309
789,2009-06-28,81.12309
790,2009-06-29,81.12309
791,2009-06-30,81.12309
792,2009-07-01,80.2206
793,2009-07-02,80.2206
794,2009-07-03,80.2206
795,2009-07-04,80.2206
796,2009-07-05,80.2206
797,2009-07-06,80.2206
798,2009-07-07,80.2206
799,2009-07-08,80.2206
800,2009-07-09,80.2206
801,2009-07-10,80.2206
802,2009-07-11,80.2206
803,2009-07-12,80.2206
804,2009-07-13,80.2206
805,2009-07-14,80.2206
806,2009-07-15,80.2206
807,2009-07-16,80.2206
808,2009-07-17,80.2206
809,2009-07-18,80.2206
810,2009-07-19,80.2206
811,2009-07-20,80.2206
812,2009-07-21,80.2206
813,2009-07-22,80.2206
814,2009-07-23,80.2206
815,2009-07-24,80.2206
816,2009-07-25,80.2206
817,2009-07-26,80.2206
818,2009-07-27,80.2206
819,2009-07-28,80.2206
820,2009-07-29,80.2206
821,2009-07-30,80.2206
822,2009-07-31,80.2206
823,2009-08-01,81.32364
824,2009-08-02,81.32364
825,2009-08-03,81.32364
826,2009-08-04,81.32364
827,2009-08-05,81.32364
828,2009-08-06,81.32364
829,2009-08-07,81.32364
830,2009-08-08,81.32364
831,2009-08-09,81.32364
832,2009-08-10,81.32364
833,2009-08-11,81.32364
834,2009-08-12,81.32364
835,2009-08-13,81.32364
836,2009-08-14,81.32364
837,2009-08-15,81.32364
838,2009-08-16,81.32364
839,2009-08-17,81.32364
840,2009-08-18,81.32364
841,2009-08-19,81.32364
842,2009-08-20,81.32364
843,2009-08-21,81.32364
844,2009-08-22,81.32364
845,2009-08-23,81.32364
846,2009-08-24,81.32364
847,2009-08-25,81.32364
848,2009-08-26,81.32364
849,2009-08-27,81.32364
850,2009-08-28,81.32364
851,2009-08-29,81.32364
852,2009-08-30,81.32364
853,2009-08-31,81.32364
854,2009-09-01,84.93357
855,2009-09-02,84.93357
856,2009-09-03,84.93357
857,2009-09-04,84.93357
858,2009-09-05,84.93357
859,2009-09-06,84.93357
860,2009-09-07,84.93357
861,2009-09-08,84.93357
862,2009-09-09,84.93357
863,2009-09-10,84.93357
864,2009-09-11,84.93357
865,2009-09-12,84.93357
866,2009-09-13,84.93357
867,2009-09-14,84.93357
868,2009-09-15,84.93357
869,2009-09-16,84.93357
870,2009-09-17,84.93357
871,2009-09-18,84.93357
872,2009-09-19,84.93357
873,2009-09-20,84.93357
874,2009-09-21,84.93357
875,2009-09-22,84.93357
876,2009-09-23,84.93357
877,2009-09-24,84.93357
878,2009-09-25,84.93357
879,2009-09-26,84.93357
880,2009-09-27,84.93357
881,2009-09-28,84.93357
882,2009-09-29,84.93357
883,2009-09-30,84.93357
884,2009-10-01,83.1286
885,2009-10-02,83.1286
886,2009-10-03,83.1286
887,2009-10-04,83.1286
888,2009-10-05,83.1286
889,2009-10-06,83.1286
890,2009-10-07,83.1286
891,2009-10-08,83.1286
892,2009-10-09,83.1286
893,2009-10-10,83.1286
894,2009-10-11,83.1286
895,2009-10-12,83.1286
896,2009-10-13,83.1286
897,2009-10-14,83.1286
898,2009-10-15,83.1286
899,2009-10-16,83.1286
900,2009-10-17,83.1286
901,2009-10-18,83.1286
902,2009-10-19,83.1286
903,2009-10-20,83.1286
904,2009-10-21,83.1286
905,2009-10-22,83.1286
906,2009-10-23,83.1286
907,2009-10-24,83.1286
908,2009-10-25,83.1286
909,2009-10-26,83.1286
910,2009-10-27,83.1286
911,2009-10-28,83.1286
912,2009-10-29,83.1286
913,2009-10-30,83.1286
914,2009-10-31,83.1286
915,2009-11-01,83.93081
916,2009-11-02,83.93081
917,2009-11-03,83.93081
918,2009-11-04,83.93081
919,2009-11-05,83.93081
920,2009-11-06,83.93081
921,2009-11-07,83.93081
922,2009-11-08,83.93081
923,2009-11-09,83.93081
924,2009-11-10,83.93081
925,2009-11-11,83.93081
926,2009-11-12,83.93081
927,2009-11-13,83.93081
928,2009-11-14,83.93081
929,2009-11-15,83.93081
930,2009-11-16,83.93081
931,2009-11-17,83.93081
932,2009-11-18,83.93081
933,2009-11-19,83.93081
934,2009-11-20,83.93081
935,2009-11-21,83.93081
936,2009-11-22,83.93081
937,2009-11-23,83.93081
938,2009-11-24,83.93081
939,2009-11-25,83.93081
940,2009-11-26,83.93081
941,2009-11-27,83.93081
942,2009-11-28,83.93081
943,2009-11-29,83.93081
944,2009-11-30,83.93081
945,2009-12-01,84.03108
946,2009-12-02,84.03108
947,2009-12-03,84.03108
948,2009-12-04,84.03108
949,2009-12-05,84.03108
950,2009-12-06,84.03108
951,2009-12-07,84.03108
952,2009-12-08,84.03108
953,2009-12-09,84.03108
954,2009-12-10,84.03108
955,2009-12-11,84.03108
956,2009-12-12,84.03108
957,2009-12-13,84.03108
958,2009-12-14,84.03108
959,2009-12-15,84.03108
960,2009-12-16,84.03108
961,2009-12-17,84.03108
962,2009-12-18,84.03108
963,2009-12-19,84.03108
964,2009-12-20,84.03108
965,2009-12-21,84.03108
966,2009-12-22,84.03108
967,2009-12-23,84.03108
968,2009-12-24,84.03108
969,2009-12-25,84.03108
970,2009-12-26,84.03108
971,2009-12-27,84.03108
972,2009-12-28,84.03108
973,2009-12-29,84.03108
974,2009-12-30,84.03108
975,2009-12-31,84.03108
976,2010-01-01,84.83329
977,2010-01-02,84.83329
978,2010-01-03,84.83329
979,2010-01-04,84.83329
980,2010-01-05,84.83329
981,2010-01-06,84.83329
982,2010-01-07,84.83329
983,2010-01-08,84.83329
984,2010-01-09,84.83329
985,2010-01-10,84.83329
986,2010-01-11,84.83329
987,2010-01-12,84.83329
988,2010-01-13,84.83329
989,2010-01-14,84.83329
990,2010-01-15,84.83329
991,2010-01-16,84.83329
992,2010-01-17,84.83329
993,2010-01-18,84.83329
994,2010-01-19,84.83329
995,2010-01-20,84.83329
996,2010-01-21,84.83329
997,2010-01-22,84.83329
998,2010-01-23,84.83329
999,2010-01-24,84.83329
1000,2010-01-25,84.83329
1001,2010-01-26,84.83329
1002,2010-01-27,84.83329
1003,2010-01-28,84.83329
1004,2010-01-29,84.83329
1005,2010-01-30,84.83329
1006,2010-01-31,84.83329
1007,2010-02-01,84.03108
1008,2010-02-02,84.03108
1009,2010-02-03,84.03108
1010,2010-02-04,84.03108
1011,2010-02-05,84.03108
1012,2010-02-06,84.03108
1013,2010-02-07,84.03108
1014,2010-02-08,84.03108
1015,2010-02-09,84.03108
1016,2010-02-10,84.03108
1017,2010-02-11,84.03108
1018,2010-02-12,84.03108
1019,2010-02-13,84.03108
1020,2010-02-14,84.03108
1021,2010-02-15,84.03108
1022,2010-02-16,84.03108
1023,2010-02-17,84.03108
1024,2010-02-18,84.03108
1025,2010-02-19,84.03108
1026,2010-02-20,84.03108
1027,2010-02-21,84.03108
1028,2010-02-22,84.03108
1029,2010-02-23,84.03108
1030,2010-02-24,84.03108
1031,2010-02-25,84.03108
1032,2010-02-26,84.03108
1033,2010-02-27,84.03108
1034,2010-02-28,84.03108
1035,2010-03-01,86.73853
1036,2010-03-02,86.73853
1037,2010-03-03,86.73853
1038,2010-03-04,86.73853
1039,2010-03-05,86.73853
1040,2010-03-06,86.73853
1041,2010-03-07,86.73853
1042,2010-03-08,86.73853
1043,2010-03-09,86.73853
1044,2010-03-10,86.73853
1045,2010-03-11,86.73853
1046,2010-03-12,86.73853
1047,2010-03-13,86.73853
1048,2010-03-14,86.73853
1049,2010-03-15,86.73853
1050,2010-03-16,86.73853
1051,2010-03-17,86.73853
1052,2010-03-18,86.73853
1053,2010-03-19,86.73853
1054,2010-03-20,86.73853
1055,2010-03-21,86.73853
1056,2010-03-22,86.73853
1057,2010-03-23,86.73853
1058,2010-03-24,86.73853
1059,2010-03-25,86.73853
1060,2010-03-26,86.73853
1061,2010-03-27,86.73853
1062,2010-03-28,86.73853
1063,2010-03-29,86.73853
1064,2010-03-30,86.73853
1065,2010-03-31,86.73853
1066,2010-04-01,88.34294
1067,2010-04-02,88.34294
1068,2010-04-03,88.34294
1069,2010-04-04,88.34294
1070,2010-04-05,88.34294
1071,2010-04-06,88.34294
1072,2010-04-07,88.34294
1073,2010-04-08,88.34294
1074,2010-04-09,88.34294
1075,2010-04-10,88.34294
1076,2010-04-11,88.34294
1077,2010-04-12,88.34294
1078,2010-04-13,88.34294
1079,2010-04-14,88.34294
1080,2010-04-15,88.34294
1081,2010-04-16,88.34294
1082,2010-04-17,88.34294
1083,2010-04-18,88.34294
1084,2010-04-19,88.34294
1085,2010-04-20,88.34294
1086,2010-04-21,88.34294
1087,2010-04-22,88.34294
1088,2010-04-23,88.34294
1089,2010-04-24,88.34294
1090,2010-04-25,88.34294
1091,2010-04-26,88.34294
1092,2010-04-27,88.34294
1093,2010-04-28,88.34294
1094,2010-04-29,88.34294
1095,2010-04-30,88.34294
1096,2010-05-01,91.05039
1097,2010-05-02,91.05039
1098,2010-05-03,91.05039
1099,2010-05-04,91.05039
1100,2010-05-05,91.05039
1101,2010-05-06,91.05039
1102,2010-05-07,91.05039
1103,2010-05-08,91.05039
1104,2010-05-09,91.05039
1105,2010-05-10,91.05039
1106,2010-05-11,91.05039
1107,2010-05-12,91.05039
1108,2010-05-13,91.05039
1109,2010-05-14,91.05039
1110,2010-05-15,91.05039
1111,2010-05-16,91.05039
1112,2010-05-17,91.05039
1113,2010-05-18,91.05039
